chunk_id,success,date,strategy,confidence,country,source
hierarchical_20030,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20031,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20032,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20033,True,2024-01-01,regex,0.6,US,us_2024-09-25.txt
hierarchical_20034,True,2026-01-07,dateutil,0.7,US,us_2024-09-25.txt
hierarchical_20035,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20036,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20037,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20038,True,2014-01-01,regex,0.6,US,us_2024-09-25.txt
hierarchical_20039,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20040,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20041,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20042,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20043,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20044,True,2023-01-01,regex,0.6,US,us_2024-09-25.txt
hierarchical_20045,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20046,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20047,True,1977-02-04,regex,0.95,US,us_2024-09-25.txt
hierarchical_20048,True,2043-01-01,dateutil,0.7,US,us_2024-09-25.txt
hierarchical_20049,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20050,True,2024-01-01,regex,0.6,US,us_2024-09-25.txt
hierarchical_20051,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20052,True,2026-01-05,dateutil,0.7,US,us_2024-09-25.txt
hierarchical_20053,True,2024-01-01,regex,0.6,US,us_2024-09-25.txt
hierarchical_20054,False,,failed,0.0,US,us_2024-09-25.txt
hierarchical_20055,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20056,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20057,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20058,True,2006-01-01,regex,0.6,US,us_2024-09-27.txt
hierarchical_20059,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20060,True,2024-07-25,regex,0.95,US,us_2024-09-27.txt
hierarchical_20061,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20062,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20063,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20064,True,2012-07-18,regex,0.95,US,us_2024-09-27.txt
hierarchical_20065,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20066,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20067,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20068,True,2018-01-01,regex,0.6,US,us_2024-09-27.txt
hierarchical_20069,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20070,True,2026-01-30,dateutil,0.7,US,us_2024-09-27.txt
hierarchical_20071,True,2024-10-01,regex,0.95,US,us_2024-09-27.txt
hierarchical_20072,True,2050-01-01,dateutil,0.7,US,us_2024-09-27.txt
hierarchical_20073,True,2020-01-01,regex,0.6,US,us_2024-09-27.txt
hierarchical_20074,True,2040-01-01,dateutil,0.7,US,us_2024-09-27.txt
hierarchical_20075,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20076,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20077,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20078,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20079,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20080,True,2021-03-01,regex,0.85,US,us_2024-09-27.txt
hierarchical_20081,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20082,True,2017-01-01,regex,0.6,US,us_2024-09-27.txt
hierarchical_20083,True,2024-01-01,regex,0.6,US,us_2024-09-27.txt
hierarchical_20084,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20085,True,2008-11-25,regex,0.95,US,us_2024-09-27.txt
hierarchical_20086,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20087,False,,failed,0.0,US,us_2024-09-27.txt
hierarchical_20088,True,2024-08-22,regex,0.95,US,us_2024-09-27.txt
hierarchical_20089,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20090,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20091,True,2010-01-01,regex,0.6,US,us_2024-10-01.txt
hierarchical_20092,True,2043-01-01,dateutil,0.7,US,us_2024-10-01.txt
hierarchical_20093,True,1941-01-01,spacy,0.8,US,us_2024-10-01.txt
hierarchical_20094,True,2023-01-01,regex,0.6,US,us_2024-10-01.txt
hierarchical_20095,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20096,True,2007-01-01,regex,0.6,US,us_2024-10-01.txt
hierarchical_20097,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20098,True,1764-07-01,spacy,0.8,US,us_2024-10-01.txt
hierarchical_20099,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20100,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20101,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20102,True,1982-01-01,dateutil,0.7,US,us_2024-10-01.txt
hierarchical_20103,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20104,True,1965-10-01,regex,0.85,US,us_2024-10-01.txt
hierarchical_20105,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20106,True,1993-03-01,spacy,0.8,US,us_2024-10-01.txt
hierarchical_20107,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20108,True,1969-03-28,regex,0.95,US,us_2024-10-01.txt
hierarchical_20109,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20110,True,2050-01-01,dateutil,0.7,US,us_2024-10-01.txt
hierarchical_20111,True,2019-01-01,regex,0.6,US,us_2024-10-01.txt
hierarchical_20112,True,1937-11-04,regex,0.95,US,us_2024-10-01.txt
hierarchical_20113,True,1981-01-01,spacy,0.8,US,us_2024-10-01.txt
hierarchical_20114,True,1942-12-02,regex,0.95,US,us_2024-10-01.txt
hierarchical_20115,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20116,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20117,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20118,True,2003-01-01,regex,0.6,US,us_2024-10-01.txt
hierarchical_20119,False,,failed,0.0,US,us_2024-10-01.txt
hierarchical_20120,True,2075-01-01,dateutil,0.7,US,us_2024-10-04.txt
hierarchical_20121,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20122,True,2013-08-01,regex,0.85,US,us_2024-10-04.txt
hierarchical_20123,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20124,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20125,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20126,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20127,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20128,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20129,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20130,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20131,True,2075-01-01,dateutil,0.7,US,us_2024-10-04.txt
hierarchical_20132,True,1923-09-30,regex,0.95,US,us_2024-10-04.txt
hierarchical_20133,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20134,True,2024-01-01,regex,0.6,US,us_2024-10-04.txt
hierarchical_20135,True,2024-01-01,regex,0.6,US,us_2024-10-04.txt
hierarchical_20136,True,2024-01-01,regex,0.6,US,us_2024-10-04.txt
hierarchical_20137,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20138,True,2024-01-01,regex,0.6,US,us_2024-10-04.txt
hierarchical_20139,True,1949-01-01,spacy,0.8,US,us_2024-10-04.txt
hierarchical_20140,True,2075-01-01,dateutil,0.7,US,us_2024-10-04.txt
hierarchical_20141,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20142,True,1949-02-02,regex,0.95,US,us_2024-10-04.txt
hierarchical_20143,True,2018-01-01,regex,0.6,US,us_2024-10-04.txt
hierarchical_20144,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20145,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20146,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20147,True,2001-01-01,regex,0.6,US,us_2024-10-04.txt
hierarchical_20148,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20149,True,2075-01-01,dateutil,0.7,US,us_2024-10-04.txt
hierarchical_20150,True,2040-01-01,dateutil,0.7,US,us_2024-10-04.txt
hierarchical_20151,True,2024-01-01,regex,0.6,US,us_2024-10-04.txt
hierarchical_20152,True,0100-01-01,spacy,0.8,US,us_2024-10-04.txt
hierarchical_20153,False,,failed,0.0,US,us_2024-10-04.txt
hierarchical_20154,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20155,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20156,True,2024-09-25,regex,0.95,US,us_2024-10-08.txt
hierarchical_20157,True,2020-01-01,regex,0.6,US,us_2024-10-08.txt
hierarchical_20158,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20159,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20160,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20161,True,1521-01-01,spacy,0.8,US,us_2024-10-08.txt
hierarchical_20162,True,1949-10-30,regex,0.95,US,us_2024-10-08.txt
hierarchical_20163,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20164,True,2075-01-01,dateutil,0.7,US,us_2024-10-08.txt
hierarchical_20165,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20166,True,1949-09-16,regex,0.95,US,us_2024-10-08.txt
hierarchical_20167,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20168,True,2005-11-01,regex,0.85,US,us_2024-10-08.txt
hierarchical_20169,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20170,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20171,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20172,False,,failed,0.0,US,us_2024-10-08.txt
hierarchical_20173,True,1966-12-01,regex,0.85,US,us_2024-10-08.txt
hierarchical_20174,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20175,True,1944-05-28,regex,0.95,US,us_2024-10-11.txt
hierarchical_20176,True,1799-01-01,spacy,0.8,US,us_2024-10-11.txt
hierarchical_20177,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20178,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20179,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20180,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20181,True,2025-01-01,regex,0.6,US,us_2024-10-11.txt
hierarchical_20182,True,2024-10-21,regex,0.95,US,us_2024-10-11.txt
hierarchical_20183,True,2026-01-30,dateutil,0.7,US,us_2024-10-11.txt
hierarchical_20184,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20185,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20186,True,2024-09-09,regex,0.95,US,us_2024-10-11.txt
hierarchical_20187,True,2008-01-01,regex,0.6,US,us_2024-10-11.txt
hierarchical_20188,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20189,True,1942-08-08,regex,0.95,US,us_2024-10-11.txt
hierarchical_20190,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20191,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20192,True,2024-03-08,regex,0.95,US,us_2024-10-11.txt
hierarchical_20193,True,1925-06-30,regex,0.95,US,us_2024-10-11.txt
hierarchical_20194,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20195,True,2026-05-01,dateutil,0.7,US,us_2024-10-11.txt
hierarchical_20196,True,2012-01-01,regex,0.6,US,us_2024-10-11.txt
hierarchical_20197,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20198,True,1947-04-20,regex,0.95,US,us_2024-10-11.txt
hierarchical_20199,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20200,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20201,True,2018-01-01,regex,0.6,US,us_2024-10-11.txt
hierarchical_20202,True,2040-01-01,dateutil,0.7,US,us_2024-10-11.txt
hierarchical_20203,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20204,True,2024-01-01,regex,0.6,US,us_2024-10-11.txt
hierarchical_20205,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20206,True,2024-01-01,regex,0.6,US,us_2024-10-11.txt
hierarchical_20207,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20208,False,,failed,0.0,US,us_2024-10-11.txt
hierarchical_20209,True,1980-01-01,dateutil,0.7,US,us_2024-10-11.txt
hierarchical_20210,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20211,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20212,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20213,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20214,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20215,True,2001-01-01,regex,0.6,US,us_2024-10-15.txt
hierarchical_20216,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20217,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20218,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20219,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20220,True,2003-01-01,regex,0.6,US,us_2024-10-15.txt
hierarchical_20221,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20222,True,2024-01-01,regex,0.6,US,us_2024-10-15.txt
hierarchical_20223,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20224,True,2023-12-04,regex,0.95,US,us_2024-10-15.txt
hierarchical_20225,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20226,True,2015-01-01,regex,0.6,US,us_2024-10-15.txt
hierarchical_20227,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20228,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20229,True,1924-10-08,regex,0.95,US,us_2024-10-15.txt
hierarchical_20230,True,2060-01-01,dateutil,0.7,US,us_2024-10-15.txt
hierarchical_20231,True,2062-01-01,dateutil,0.7,US,us_2024-10-15.txt
hierarchical_20232,True,1964-10-11,regex,0.95,US,us_2024-10-15.txt
hierarchical_20233,False,,failed,0.0,US,us_2024-10-15.txt
hierarchical_20234,True,2026-01-13,dateutil,0.7,US,us_2024-10-15.txt
hierarchical_20235,True,2023-12-05,regex,0.95,US,us_2024-10-15.txt
hierarchical_20236,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20237,True,2022-01-01,regex,0.6,US,us_2024-10-18.txt
hierarchical_20238,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20239,True,2023-03-01,regex,0.85,US,us_2024-10-18.txt
hierarchical_20240,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20241,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20242,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20243,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20244,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20245,True,1976-01-01,spacy,0.8,US,us_2024-10-18.txt
hierarchical_20246,True,2026-06-01,spacy,0.8,US,us_2024-10-18.txt
hierarchical_20247,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20248,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20249,True,2024-01-01,regex,0.6,US,us_2024-10-18.txt
hierarchical_20250,True,2040-01-01,dateutil,0.7,US,us_2024-10-18.txt
hierarchical_20251,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20252,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20253,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20254,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20255,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20256,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20257,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20258,True,2026-01-08,dateutil,0.7,US,us_2024-10-18.txt
hierarchical_20259,True,2024-07-01,regex,0.85,US,us_2024-10-18.txt
hierarchical_20260,True,2024-07-01,regex,0.85,US,us_2024-10-18.txt
hierarchical_20261,True,2024-07-01,regex,0.85,US,us_2024-10-18.txt
hierarchical_20262,True,2024-01-01,regex,0.6,US,us_2024-10-18.txt
hierarchical_20263,True,2024-01-01,regex,0.6,US,us_2024-10-18.txt
hierarchical_20264,True,2023-11-01,regex,0.85,US,us_2024-10-18.txt
hierarchical_20265,True,2023-11-01,regex,0.85,US,us_2024-10-18.txt
hierarchical_20266,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20267,True,1924-11-12,regex,0.95,US,us_2024-10-18.txt
hierarchical_20268,True,2050-01-01,dateutil,0.7,US,us_2024-10-18.txt
hierarchical_20269,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20270,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20271,False,,failed,0.0,US,us_2024-10-18.txt
hierarchical_20272,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20273,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20274,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20275,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20276,True,2012-01-01,regex,0.6,US,us_2024-10-22.txt
hierarchical_20277,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20278,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20279,True,1947-08-29,regex,0.95,US,us_2024-10-22.txt
hierarchical_20280,True,2007-01-01,regex,0.6,US,us_2024-10-22.txt
hierarchical_20281,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20282,True,2026-05-01,dateutil,0.7,US,us_2024-10-22.txt
hierarchical_20283,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20284,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20285,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20286,True,1936-10-08,regex,0.95,US,us_2024-10-22.txt
hierarchical_20287,True,2026-01-10,dateutil,0.7,US,us_2024-10-22.txt
hierarchical_20288,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20289,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20290,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20291,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20292,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20293,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20294,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20295,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20296,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20297,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20298,True,2001-01-01,regex,0.6,US,us_2024-10-22.txt
hierarchical_20299,True,2050-01-01,dateutil,0.7,US,us_2024-10-22.txt
hierarchical_20300,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20301,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20302,True,2026-01-02,dateutil,0.7,US,us_2024-10-22.txt
hierarchical_20303,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20304,True,1962-08-24,regex,0.95,US,us_2024-10-22.txt
hierarchical_20305,True,2024-12-01,regex,0.85,US,us_2024-10-22.txt
hierarchical_20306,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20307,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20308,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20309,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20310,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20311,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20312,True,2026-02-11,spacy,0.8,US,us_2024-10-22.txt
hierarchical_20313,True,2026-01-25,dateutil,0.7,US,us_2024-10-22.txt
hierarchical_20314,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20315,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20316,False,,failed,0.0,US,us_2024-10-22.txt
hierarchical_20317,True,1969-01-01,dateutil,0.7,US,us_2024-10-22.txt
hierarchical_20318,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20319,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20320,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20321,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20322,True,2038-01-01,dateutil,0.7,US,us_2024-10-25.txt
hierarchical_20323,True,2026-05-01,dateutil,0.7,US,us_2024-10-25.txt
hierarchical_20324,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20325,True,2024-10-05,regex,0.95,US,us_2024-10-25.txt
hierarchical_20326,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20327,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20328,True,1990-10-25,regex,0.95,US,us_2024-10-25.txt
hierarchical_20329,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20330,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20331,True,2024-09-10,regex,0.95,US,us_2024-10-25.txt
hierarchical_20332,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20333,True,2026-01-03,dateutil,0.7,US,us_2024-10-25.txt
hierarchical_20334,True,2023-11-04,regex,0.95,US,us_2024-10-25.txt
hierarchical_20335,True,2040-01-01,dateutil,0.7,US,us_2024-10-25.txt
hierarchical_20336,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20337,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20338,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20339,True,2035-01-01,dateutil,0.7,US,us_2024-10-25.txt
hierarchical_20340,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20341,True,2000-01-01,regex,0.6,US,us_2024-10-25.txt
hierarchical_20342,True,2026-01-01,dateutil,0.7,US,us_2024-10-25.txt
hierarchical_20343,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20344,True,2013-01-01,regex,0.6,US,us_2024-10-25.txt
hierarchical_20345,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20346,True,2026-01-01,dateutil,0.7,US,us_2024-10-25.txt
hierarchical_20347,True,2012-01-01,regex,0.6,US,us_2024-10-25.txt
hierarchical_20348,True,2026-05-01,dateutil,0.7,US,us_2024-10-25.txt
hierarchical_20349,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20350,True,1924-10-18,regex,0.95,US,us_2024-10-25.txt
hierarchical_20351,True,1990-01-01,dateutil,0.7,US,us_2024-10-25.txt
hierarchical_20352,True,1946-01-01,dateutil,0.7,US,us_2024-10-25.txt
hierarchical_20353,True,2025-01-01,regex,0.6,US,us_2024-10-25.txt
hierarchical_20354,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20355,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20356,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20357,True,2024-10-18,regex,0.95,US,us_2024-10-25.txt
hierarchical_20358,False,,failed,0.0,US,us_2024-10-25.txt
hierarchical_20359,False,,failed,0.0,US,us_2024-10-29.txt
hierarchical_20360,False,,failed,0.0,US,us_2024-10-29.txt
hierarchical_20361,False,,failed,0.0,US,us_2024-10-29.txt
hierarchical_20362,True,2023-03-11,regex,0.95,US,us_2024-10-29.txt
hierarchical_20363,True,2026-05-01,dateutil,0.7,US,us_2024-10-29.txt
hierarchical_20364,True,0100-01-01,spacy,0.8,US,us_2024-10-29.txt
hierarchical_20365,False,,failed,0.0,US,us_2024-10-29.txt
hierarchical_20366,True,2026-11-21,spacy,0.8,US,us_2024-10-29.txt
